customer_id_externo;mrr;billing_profile;days_since_last;features_used_30d;email
uso-diario-0315;257,36;freelancer;0;8;financeiro+uso-diario-0315@exemplo.com.br
uso-diario-0316;122,65;freelancer;0;12;financeiro+uso-diario-0316@exemplo.com.br
uso-diario-0317;62,85;PJ;3;9;financeiro+uso-diario-0317@exemplo.com.br
uso-diario-0318;288,98;PJ;0;13;financeiro+uso-diario-0318@exemplo.com.br
uso-diario-0319;204,32;PJ;1;6;financeiro+uso-diario-0319@exemplo.com.br
uso-diario-0320;115,92;CLT;0;16;financeiro+uso-diario-0320@exemplo.com.br
uso-diario-0321;120,28;PJ;0;14;financeiro+uso-diario-0321@exemplo.com.br
uso-diario-0322;56,68;PJ;0;7;financeiro+uso-diario-0322@exemplo.com.br
uso-diario-0323;201,46;PJ;0;14;financeiro+uso-diario-0323@exemplo.com.br
uso-diario-0324;171,99;freelancer;1;12;financeiro+uso-diario-0324@exemplo.com.br
uso-diario-0325;68,53;PJ;2;7;financeiro+uso-diario-0325@exemplo.com.br
uso-diario-0326;50,09;freelancer;1;10;financeiro+uso-diario-0326@exemplo.com.br
uso-diario-0327;176,75;CLT;6;8;financeiro+uso-diario-0327@exemplo.com.br
uso-diario-0328;110,06;freelancer;0;7;financeiro+uso-diario-0328@exemplo.com.br
uso-diario-0329;191,44;freelancer;5;10;financeiro+uso-diario-0329@exemplo.com.br
uso-diario-0330;123,36;PJ;1;7;financeiro+uso-diario-0330@exemplo.com.br
uso-diario-0331;136,45;CLT;3;14;financeiro+uso-diario-0331@exemplo.com.br
uso-diario-0332;69,05;PJ;12;10;financeiro+uso-diario-0332@exemplo.com.br
uso-diario-0333;136,73;PJ;1;7;financeiro+uso-diario-0333@exemplo.com.br
uso-diario-0334;116,87;PJ;4;7;financeiro+uso-diario-0334@exemplo.com.br
uso-diario-0335;131,90;CLT;5;14;financeiro+uso-diario-0335@exemplo.com.br
uso-diario-0336;100,83;CLT;1;8;financeiro+uso-diario-0336@exemplo.com.br
uso-diario-0337;85,57;CLT;12;11;financeiro+uso-diario-0337@exemplo.com.br
uso-diario-0338;241,80;PJ;;;financeiro+uso-diario-0338@exemplo.com.br
uso-diario-0339;298,39;CLT;3;7;financeiro+uso-diario-0339@exemplo.com.br
uso-diario-0340;102,79;PJ;2;14;financeiro+uso-diario-0340@exemplo.com.br
uso-diario-0341;45,90;CLT;0;15;financeiro+uso-diario-0341@exemplo.com.br
uso-diario-0342;159,17;freelancer;2;12;financeiro+uso-diario-0342@exemplo.com.br
uso-diario-0343;44,18;CLT;2;6;financeiro+uso-diario-0343@exemplo.com.br
uso-diario-0344;153,85;CLT;2;14;financeiro+uso-diario-0344@exemplo.com.br
uso-diario-0345;177,18;PJ;1;14;financeiro+uso-diario-0345@exemplo.com.br
uso-diario-0346;90,17;freelancer;2;9;financeiro+uso-diario-0346@exemplo.com.br
uso-diario-0347;96,33;PJ;8;15;financeiro+uso-diario-0347@exemplo.com.br
uso-diario-0348;263,55;freelancer;0;10;financeiro+uso-diario-0348@exemplo.com.br
uso-diario-0349;45,71;CLT;2;9;financeiro+uso-diario-0349@exemplo.com.br
ANCORA-20-B;300,00;CLT;20;3;financeiro+ancora-20-b@exemplo.com.br
uso-diario-0351;71,22;freelancer;1;7;financeiro+uso-diario-0351@exemplo.com.br
uso-diario-0352;161,60;CLT;18;9;financeiro+uso-diario-0352@exemplo.com.br
uso-diario-0353;195,61;CLT;4;10;financeiro+uso-diario-0353@exemplo.com.br
uso-diario-0354;138,63;CLT;2;13;financeiro+uso-diario-0354@exemplo.com.br
uso-diario-0355;154,26;PJ;1;17;financeiro+uso-diario-0355@exemplo.com.br
uso-diario-0356;46,50;PJ;0;16;financeiro+uso-diario-0356@exemplo.com.br
uso-diario-0357;204,52;CLT;4;16;financeiro+uso-diario-0357@exemplo.com.br
uso-diario-0358;269,25;PJ;2;13;financeiro+uso-diario-0358@exemplo.com.br
uso-diario-0359;74,43;CLT;0;13;financeiro+uso-diario-0359@exemplo.com.br
uso-diario-0360;72,08;freelancer;2;12;financeiro+uso-diario-0360@exemplo.com.br
uso-diario-0361;62,82;CLT;0;9;financeiro+uso-diario-0361@exemplo.com.br
uso-diario-0362;49,90;PJ;1;12;financeiro+uso-diario-0362@exemplo.com.br
uso-diario-0363;49,57;PJ;3;8;financeiro+uso-diario-0363@exemplo.com.br
uso-diario-0364;257,51;PJ;2;11;financeiro+uso-diario-0364@exemplo.com.br
uso-diario-0365;112,75;PJ;1;16;financeiro+uso-diario-0365@exemplo.com.br
uso-diario-0366;87,68;PJ;0;19;financeiro+uso-diario-0366@exemplo.com.br
uso-diario-0367;39,90;freelancer;18;12;financeiro+uso-diario-0367@exemplo.com.br
uso-diario-0368;59,55;CLT;0;9;financeiro+uso-diario-0368@exemplo.com.br
uso-diario-0369;78,65;freelancer;0;16;financeiro+uso-diario-0369@exemplo.com.br
uso-diario-0370;373,95;freelancer;0;16;financeiro+uso-diario-0370@exemplo.com.br
uso-diario-0371;73,89;CLT;2;12;financeiro+uso-diario-0371@exemplo.com.br
uso-diario-0372;165,44;freelancer;2;8;financeiro+uso-diario-0372@exemplo.com.br
uso-diario-0373;162,69;CLT;12;10;financeiro+uso-diario-0373@exemplo.com.br
uso-diario-0374;48,97;PJ;2;10;financeiro+uso-diario-0374@exemplo.com.br
uso-diario-0375;148,42;PJ;0;17;financeiro+uso-diario-0375@exemplo.com.br
uso-diario-0376;270,70;CLT;0;12;financeiro+uso-diario-0376@exemplo.com.br
uso-diario-0377;75,16;freelancer;1;7;financeiro+uso-diario-0377@exemplo.com.br
uso-diario-0378;39,90;freelancer;0;10;financeiro+uso-diario-0378@exemplo.com.br
uso-diario-0379;129,34;freelancer;0;9;financeiro+uso-diario-0379@exemplo.com.br
uso-diario-0380;228,45;CLT;12;4;financeiro+uso-diario-0380@exemplo.com.br
uso-diario-0381;154,72;CLT;1;13;financeiro+uso-diario-0381@exemplo.com.br
uso-diario-0382;54,19;CLT;1;15;financeiro+uso-diario-0382@exemplo.com.br
uso-diario-0383;39,90;CLT;2;11;financeiro+uso-diario-0383@exemplo.com.br
uso-diario-0384;72,70;freelancer;1;16;financeiro+uso-diario-0384@exemplo.com.br
uso-diario-0385;39,90;CLT;3;13;financeiro+uso-diario-0385@exemplo.com.br
uso-diario-0386;102,23;freelancer;3;11;financeiro+uso-diario-0386@exemplo.com.br
uso-diario-0387;172,42;PJ;5;10;financeiro+uso-diario-0387@exemplo.com.br
uso-diario-0388;240,01;freelancer;2;14;financeiro+uso-diario-0388@exemplo.com.br
uso-diario-0389;244,09;PJ;4;10;financeiro+uso-diario-0389@exemplo.com.br
uso-diario-0390;41,14;CLT;12;20;financeiro+uso-diario-0390@exemplo.com.br
uso-diario-0391;82,56;PJ;0;19;financeiro+uso-diario-0391@exemplo.com.br
uso-diario-0392;198,92;freelancer;3;8;financeiro+uso-diario-0392@exemplo.com.br
uso-diario-0393;243,10;freelancer;0;11;financeiro+uso-diario-0393@exemplo.com.br
uso-diario-0394;116,29;PJ;0;12;financeiro+uso-diario-0394@exemplo.com.br
uso-diario-0395;215,30;CLT;1;18;financeiro+uso-diario-0395@exemplo.com.br
uso-diario-0396;136,23;CLT;0;10;financeiro+uso-diario-0396@exemplo.com.br
uso-diario-0397;145,25;PJ;0;8;financeiro+uso-diario-0397@exemplo.com.br
uso-diario-0398;303,84;PJ;2;10;financeiro+uso-diario-0398@exemplo.com.br
uso-diario-0399;65,39;PJ;1;15;financeiro+uso-diario-0399@exemplo.com.br
uso-diario-0400;67,12;CLT;1;7;financeiro+uso-diario-0400@exemplo.com.br
uso-diario-0401;39,90;CLT;1;20;financeiro+uso-diario-0401@exemplo.com.br
uso-diario-0402;103,90;freelancer;0;16;financeiro+uso-diario-0402@exemplo.com.br
uso-diario-0403;132,72;freelancer;1;17;financeiro+uso-diario-0403@exemplo.com.br
uso-diario-0404;68,59;PJ;1;14;financeiro+uso-diario-0404@exemplo.com.br
uso-diario-0405;72,88;freelancer;3;18;financeiro+uso-diario-0405@exemplo.com.br
uso-diario-0406;280,74;CLT;0;9;financeiro+uso-diario-0406@exemplo.com.br
uso-diario-0407;170,85;PJ;3;13;financeiro+uso-diario-0407@exemplo.com.br
uso-diario-0408;46,69;CLT;1;14;financeiro+uso-diario-0408@exemplo.com.br
uso-diario-0409;138,30;freelancer;5;7;financeiro+uso-diario-0409@exemplo.com.br
uso-diario-0410;139,03;freelancer;1;8;financeiro+uso-diario-0410@exemplo.com.br
uso-diario-0411;147,18;PJ;3;16;financeiro+uso-diario-0411@exemplo.com.br
uso-diario-0412;171,57;freelancer;1;19;financeiro+uso-diario-0412@exemplo.com.br
uso-diario-0413;129,01;CLT;1;9;financeiro+uso-diario-0413@exemplo.com.br
uso-diario-0414;78,03;CLT;0;18;financeiro+uso-diario-0414@exemplo.com.br
uso-diario-0415;136,36;CLT;0;19;financeiro+uso-diario-0415@exemplo.com.br
uso-diario-0416;39,90;freelancer;;;financeiro+uso-diario-0416@exemplo.com.br
uso-diario-0417;74,93;freelancer;5;13;financeiro+uso-diario-0417@exemplo.com.br
uso-diario-0418;50,49;CLT;3;17;financeiro+uso-diario-0418@exemplo.com.br
uso-diario-0419;176,42;PJ;0;11;financeiro+uso-diario-0419@exemplo.com.br
uso-diario-0420;189,36;PJ;0;10;financeiro+uso-diario-0420@exemplo.com.br
uso-diario-0421;97,04;PJ;5;8;financeiro+uso-diario-0421@exemplo.com.br
uso-diario-0422;63,80;PJ;1;15;financeiro+uso-diario-0422@exemplo.com.br
uso-diario-0423;364,17;PJ;0;12;financeiro+uso-diario-0423@exemplo.com.br
uso-diario-0424;146,51;freelancer;18;13;financeiro+uso-diario-0424@exemplo.com.br
uso-diario-0425;158,89;freelancer;0;11;financeiro+uso-diario-0425@exemplo.com.br
uso-diario-0426;80,10;CLT;2;13;financeiro+uso-diario-0426@exemplo.com.br
uso-diario-0427;123,93;CLT;2;12;financeiro+uso-diario-0427@exemplo.com.br
uso-diario-0428;160,49;freelancer;3;14;financeiro+uso-diario-0428@exemplo.com.br
uso-diario-0429;105,99;PJ;2;12;financeiro+uso-diario-0429@exemplo.com.br
uso-diario-0430;95,79;freelancer;1;8;financeiro+uso-diario-0430@exemplo.com.br
uso-diario-0431;130,47;PJ;0;8;financeiro+uso-diario-0431@exemplo.com.br
uso-diario-0432;152,10;PJ;8;16;financeiro+uso-diario-0432@exemplo.com.br
uso-diario-0433;124,24;CLT;1;6;financeiro+uso-diario-0433@exemplo.com.br
uso-diario-0434;94,90;freelancer;0;10;financeiro+uso-diario-0434@exemplo.com.br
uso-diario-0435;99,57;PJ;1;8;financeiro+uso-diario-0435@exemplo.com.br
uso-diario-0436;39,90;PJ;1;11;financeiro+uso-diario-0436@exemplo.com.br
uso-diario-0437;255,10;CLT;1;8;financeiro+uso-diario-0437@exemplo.com.br
uso-diario-0438;150,97;CLT;0;10;financeiro+uso-diario-0438@exemplo.com.br
uso-diario-0439;215,10;freelancer;1;5;financeiro+uso-diario-0439@exemplo.com.br
uso-diario-0440;85,85;freelancer;0;19;financeiro+uso-diario-0440@exemplo.com.br
uso-diario-0441;133,47;PJ;2;6;financeiro+uso-diario-0441@exemplo.com.br
uso-diario-0442;283,06;PJ;12;16;financeiro+uso-diario-0442@exemplo.com.br
uso-diario-0443;77,50;CLT;4;9;financeiro+uso-diario-0443@exemplo.com.br
uso-diario-0444;127,21;CLT;1;14;financeiro+uso-diario-0444@exemplo.com.br
uso-diario-0445;121,29;CLT;1;18;financeiro+uso-diario-0445@exemplo.com.br
uso-diario-0446;145,42;freelancer;0;12;financeiro+uso-diario-0446@exemplo.com.br
uso-diario-0447;72,46;CLT;3;11;financeiro+uso-diario-0447@exemplo.com.br
uso-diario-0448;70,47;CLT;1;11;financeiro+uso-diario-0448@exemplo.com.br
uso-diario-0449;141,19;PJ;1;12;financeiro+uso-diario-0449@exemplo.com.br
uso-diario-0450;65,39;CLT;4;16;financeiro+uso-diario-0450@exemplo.com.br
uso-diario-0451;117,35;freelancer;1;13;financeiro+uso-diario-0451@exemplo.com.br
uso-diario-0452;570,93;CLT;1;14;financeiro+uso-diario-0452@exemplo.com.br
uso-diario-0453;102,91;PJ;0;10;financeiro+uso-diario-0453@exemplo.com.br
uso-diario-0454;47,07;PJ;4;14;financeiro+uso-diario-0454@exemplo.com.br
uso-diario-0455;184,75;freelancer;12;13;financeiro+uso-diario-0455@exemplo.com.br
uso-diario-0456;94,62;CLT;3;19;financeiro+uso-diario-0456@exemplo.com.br
uso-diario-0457;63,06;PJ;0;8;financeiro+uso-diario-0457@exemplo.com.br
uso-diario-0458;39,90;CLT;4;10;financeiro+uso-diario-0458@exemplo.com.br
uso-diario-0459;115,71;CLT;12;11;financeiro+uso-diario-0459@exemplo.com.br
uso-diario-0460;74,82;freelancer;0;18;financeiro+uso-diario-0460@exemplo.com.br
uso-diario-0461;166,73;CLT;2;14;financeiro+uso-diario-0461@exemplo.com.br
uso-diario-0462;141,77;PJ;4;10;financeiro+uso-diario-0462@exemplo.com.br
uso-diario-0463;124,13;PJ;4;7;financeiro+uso-diario-0463@exemplo.com.br
uso-diario-0464;45,88;CLT;0;16;financeiro+uso-diario-0464@exemplo.com.br
uso-diario-0465;149,38;PJ;3;13;financeiro+uso-diario-0465@exemplo.com.br
uso-diario-0466;47,34;freelancer;1;10;financeiro+uso-diario-0466@exemplo.com.br
uso-diario-0467;300,19;freelancer;6;5;financeiro+uso-diario-0467@exemplo.com.br
uso-diario-0468;118,53;PJ;1;18;financeiro+uso-diario-0468@exemplo.com.br
uso-diario-0469;103,34;PJ;2;5;financeiro+uso-diario-0469@exemplo.com.br
uso-diario-0470;144,60;PJ;0;10;financeiro+uso-diario-0470@exemplo.com.br
uso-diario-0471;71,66;CLT;1;14;financeiro+uso-diario-0471@exemplo.com.br
uso-diario-0472;72,34;CLT;0;9;financeiro+uso-diario-0472@exemplo.com.br
uso-diario-0473;180,16;freelancer;3;13;financeiro+uso-diario-0473@exemplo.com.br
uso-diario-0474;83,13;freelancer;5;11;financeiro+uso-diario-0474@exemplo.com.br
uso-diario-0475;69,47;CLT;6;11;financeiro+uso-diario-0475@exemplo.com.br
uso-diario-0476;136,28;freelancer;5;12;financeiro+uso-diario-0476@exemplo.com.br
uso-diario-0477;136,50;CLT;0;17;financeiro+uso-diario-0477@exemplo.com.br
uso-diario-0478;114,65;freelancer;1;8;financeiro+uso-diario-0478@exemplo.com.br
uso-diario-0479;60,21;CLT;4;8;financeiro+uso-diario-0479@exemplo.com.br
uso-diario-0480;95,67;freelancer;3;14;financeiro+uso-diario-0480@exemplo.com.br
uso-diario-0481;189,06;PJ;0;8;financeiro+uso-diario-0481@exemplo.com.br
uso-diario-0482;221,03;PJ;4;12;financeiro+uso-diario-0482@exemplo.com.br
uso-diario-0483;119,74;CLT;0;14;financeiro+uso-diario-0483@exemplo.com.br
uso-diario-0484;95,92;freelancer;1;10;financeiro+uso-diario-0484@exemplo.com.br
uso-diario-0485;168,90;CLT;2;20;financeiro+uso-diario-0485@exemplo.com.br
uso-diario-0486;142,32;PJ;1;13;financeiro+uso-diario-0486@exemplo.com.br
uso-diario-0487;204,04;CLT;0;18;financeiro+uso-diario-0487@exemplo.com.br
uso-diario-0488;44,95;PJ;6;11;financeiro+uso-diario-0488@exemplo.com.br
uso-diario-0489;87,03;freelancer;0;17;financeiro+uso-diario-0489@exemplo.com.br
uso-diario-0490;119,96;CLT;0;7;financeiro+uso-diario-0490@exemplo.com.br
uso-diario-0491;89,39;PJ;0;18;financeiro+uso-diario-0491@exemplo.com.br
uso-diario-0492;78,74;freelancer;6;7;financeiro+uso-diario-0492@exemplo.com.br
uso-diario-0493;240,71;freelancer;0;10;financeiro+uso-diario-0493@exemplo.com.br
uso-diario-0494;271,44;freelancer;1;6;financeiro+uso-diario-0494@exemplo.com.br
uso-diario-0495;178,24;PJ;0;15;financeiro+uso-diario-0495@exemplo.com.br
uso-diario-0496;86,33;PJ;1;13;financeiro+uso-diario-0496@exemplo.com.br
uso-diario-0497;141,58;freelancer;6;17;financeiro+uso-diario-0497@exemplo.com.br
uso-diario-0498;130,61;CLT;0;15;financeiro+uso-diario-0498@exemplo.com.br
uso-diario-0499;411,08;PJ;0;10;financeiro+uso-diario-0499@exemplo.com.br
uso-diario-0500;226,87;PJ;4;10;financeiro+uso-diario-0500@exemplo.com.br
